,country,status,life_expectancy,infant_deaths,alcohol,hepatitis_b,measles,polio,total_expenditure,diphtheria,hiv_aids,gdp,thinness_1_19_years,schooling,bmi,percentage_expenditure,adult_mortality,year,population
1751,Morocco,Developing,73.6,19.0,0.55,99.0,668,99.0,6.15,99.0,0.1,2912.65827494029,6.3,11.6,55.5,19.15853732,99.0,2012,33333789.0
1752,Morocco,Developing,73.3,19.0,0.54,98.0,982,98.0,5.99,99.0,0.1,3046.94785427611,6.3,11.2,54.6,22.0945504,14.0,2011,32858823.0
1753,Morocco,Developing,72.8,20.0,0.56,98.0,633,99.0,5.86,99.0,0.1,2839.92611978697,6.3,10.7,53.6,183.6592186,11.0,2010,3249639.0
1754,Morocco,Developing,72.3,20.0,0.62,98.0,834,99.0,5.67,99.0,0.1,2866.92411016989,6.4,10.5,52.7,188.2902861,116.0,2009,31989897.0
1755,Morocco,Developing,71.8,21.0,0.51,97.0,1455,99.0,5.41,99.0,0.1,2890.36071538625,6.4,10.3,51.7,171.3658969,123.0,2008,31596855.0
1756,Morocco,Developing,71.4,21.0,0.56,95.0,2248,95.0,5.48,95.0,0.1,2499.25993757187,6.4,10.0,5.8,157.6431445,128.0,2007,31225881.0
1757,Morocco,Developing,71.0,22.0,0.58,95.0,1217,97.0,5.23,97.0,0.1,2196.01127633502,6.4,10.0,49.9,127.7632005,133.0,2006,3869346.0
1758,Morocco,Developing,77.0,22.0,0.47,96.0,0,98.0,5.6,98.0,0.1,2018.02554710957,6.5,9.8,49.1,9.469371264,137.0,2005,35217.0
1759,Morocco,Developing,72.0,23.0,0.56,95.0,6399,97.0,5.22,97.0,0.1,1952.9025338131,6.5,9.6,48.2,100.3638322,142.0,2004,3179285.0
1760,Morocco,Developing,69.9,24.0,0.58,9.0,10841,91.0,5.25,91.0,0.1,1725.45746606577,6.6,9.3,47.3,88.16506179,146.0,2003,29843937.0
1761,Morocco,Developing,69.5,25.0,0.46,92.0,6000,94.0,5.31,94.0,0.1,1416.4883957844,6.6,8.8,46.5,66.72933871,15.0,2002,29512368.0
1762,Morocco,Developing,69.0,26.0,0.46,84.0,2724,93.0,4.44,96.0,0.1,1339.29407718828,6.7,8.5,45.7,71.11645,155.0,2001,29181832.0
1763,Morocco,Developing,68.6,27.0,0.45,43.0,7368,95.0,4.18,95.0,0.1,1334.94346380236,6.7,8.0,44.8,63.42140024,16.0,2000,28849621.0
1765,Mozambique,Developing,56.7,61.0,0.01,79.0,9,79.0,6.98,79.0,4.1,673.96921195694,3.6,9.1,22.2,54.91159475,375.0,2014,27212382.0
1766,Mozambique,Developing,55.3,62.0,1.16,78.0,8,78.0,5.9,78.0,5.1,664.077510357336,3.6,9.1,21.8,5.813338496,46.0,2013,26434372.0
1767,Mozambique,Developing,54.8,64.0,1.19,76.0,145,73.0,5.58,76.0,6.9,657.644676541878,3.6,9.2,21.3,49.90987221,48.0,2012,2567666.0
1768,Mozambique,Developing,54.3,66.0,0.94,76.0,177,73.0,6.23,76.0,9.6,594.586147098683,3.7,9.5,2.9,40.80617976,47.0,2011,249395.0
1769,Mozambique,Developing,54.0,69.0,0.96,74.0,2321,73.0,5.38,74.0,10.8,471.904343344477,3.7,9.3,2.5,5.743393664,47.0,2010,2422145.0
1770,Mozambique,Developing,53.8,70.0,1.18,74.0,60,74.0,5.43,74.0,11.3,520.402631609141,3.7,9.2,2.1,39.75216936,4.0,2009,2352463.0
1771,Mozambique,Developing,53.2,72.0,1.48,75.0,4,74.0,4.91,75.0,12.6,563.649634288657,3.7,8.8,19.7,0.796915785,45.0,2008,22846758.0
1772,Mozambique,Developing,52.1,74.0,1.03,75.0,267,75.0,5.25,75.0,14.1,482.198563648376,3.8,8.2,19.3,53.9502789,425.0,2007,22188387.0
1773,Mozambique,Developing,51.2,78.0,1.2,75.0,183,73.0,6.51,78.0,16.3,435.334063299058,3.8,7.9,18.9,58.59644487,434.0,2006,21547463.0
1774,Mozambique,Developing,58.0,80.0,1.23,75.0,12598,71.0,6.87,8.0,16.2,416.809824183966,3.9,7.3,18.5,67.33378735,434.0,2005,29237.0
1775,Mozambique,Developing,54.0,82.0,1.54,76.0,9396,69.0,5.91,83.0,15.9,383.270221899038,3.9,7.0,18.1,46.58195631,429.0,2004,231275.0
1776,Mozambique,Developing,51.0,85.0,1.68,76.0,28898,67.0,6.39,85.0,15.3,326.075190861329,4.0,6.7,17.7,42.52689559,424.0,2003,19716598.0
1777,Mozambique,Developing,49.8,87.0,2.16,76.0,7155,76.0,6.45,76.0,14.5,302.545233699878,4.0,6.2,17.3,40.82597077,416.0,2002,19139658.0
1778,Mozambique,Developing,49.5,90.0,2.09,25.0,7085,72.0,5.64,73.0,13.4,296.268406913079,4.1,5.8,16.9,37.82511936,48.0,2001,18588758.0
1781,Myanmar,Developing,66.4,40.0,0.01,88.0,122,88.0,2.28,88.0,0.3,1140.76651982206,12.9,9.1,22.9,45.33788677,21.0,2014,51924182.0
1782,Myanmar,Developing,66.2,42.0,0.7,75.0,1010,76.0,2.16,75.0,0.4,1121.94204945961,12.9,9.1,22.1,38.33793462,22.0,2013,51448196.0
1783,Myanmar,Developing,65.9,44.0,0.55,58.0,2175,87.0,2.22,84.0,0.5,1035.80423992229,13.0,9.1,21.3,38.4279083,25.0,2012,5986514.0
1784,Myanmar,Developing,65.6,47.0,0.33,4.0,2046,90.0,1.87,84.0,0.5,1061.92341090353,13.0,9.1,2.5,21.23698847,27.0,2011,555331.0
1785,Myanmar,Developing,65.4,49.0,0.3,92.0,190,90.0,1.92,9.0,0.5,1018.13172971134,13.1,8.8,19.8,17.48293752,29.0,2010,5155896.0
1786,Myanmar,Developing,65.2,52.0,0.28,91.0,329,90.0,2.5,9.0,0.6,840.074439314618,13.1,8.5,19.1,11.05247903,211.0,2009,49869.0
1787,Myanmar,Developing,59.2,59.0,0.3,85.0,333,85.0,1.87,85.0,0.6,637.521739384387,13.2,8.2,18.3,9.53048032,296.0,2008,49479752.0
1788,Myanmar,Developing,64.5,58.0,0.26,85.0,1088,84.0,1.68,86.0,0.6,512.58008609192,13.2,8.1,17.6,0.5305728,217.0,2007,49171586.0
1789,Myanmar,Developing,64.2,61.0,0.28,75.0,760,82.0,1.78,82.0,0.6,295.638358584232,13.2,8.0,17.0,4.632776304,22.0,2006,48846474.0
1790,Myanmar,Developing,63.9,64.0,0.28,62.0,314,86.0,1.83,73.0,0.5,216.00260325922,13.2,7.9,16.4,2.793843188,224.0,2005,48482614.0
1791,Myanmar,Developing,63.5,66.0,0.44,39.0,1329,92.0,1.97,82.0,0.5,182.38440993244,13.3,7.8,15.7,4.15451614,228.0,2004,487377.0
1792,Myanmar,Developing,63.2,69.0,0.4,8.0,830,86.0,1.97,78.0,0.5,186.540067750034,13.3,7.7,15.2,3.824212472,231.0,2003,47624894.0
1814,Nepal,Developing,69.6,18.0,0.01,92.0,1279,92.0,5.8,92.0,0.1,844.853124843617,15.9,12.4,18.5,8.523486403,158.0,2014,28323241.0
1815,Nepal,Developing,69.3,19.0,0.27,92.0,1861,92.0,5.69,92.0,0.1,823.359874609489,16.1,12.3,18.0,80.15505125,162.0,2013,2798531.0
1816,Nepal,Developing,68.9,20.0,0.26,9.0,3362,90.0,5.89,9.0,0.2,804.141607315404,16.3,12.3,17.4,80.58788376,167.0,2012,27649925.0
1817,Nepal,Developing,68.4,22.0,0.27,92.0,2359,92.0,6.73,92.0,0.2,799.583376878379,16.5,12.0,16.9,112.1229028,172.0,2011,27327147.0
1818,Nepal,Developing,68.0,23.0,0.24,82.0,190,83.0,6.43,82.0,0.2,592.401207101201,16.7,11.1,16.4,84.62302524,178.0,2010,2723137.0
1819,Nepal,Developing,67.5,25.0,0.22,89.0,189,93.0,6.41,89.0,0.2,478.173252764915,16.9,10.5,15.9,6.19357029,183.0,2009,2674113.0
1820,Nepal,Developing,67.0,27.0,0.21,82.0,2089,82.0,6.44,82.0,0.2,470.455459040508,17.0,10.1,15.4,70.27113179,189.0,2008,26475859.0
1821,Nepal,Developing,66.6,29.0,0.2,82.0,1415,82.0,5.84,82.0,0.2,391.380057185409,17.2,10.0,14.9,52.22906505,194.0,2007,26214847.0
1822,Nepal,Developing,66.0,31.0,0.2,69.0,2838,91.0,5.7,89.0,0.2,346.945331253185,17.4,9.6,14.4,45.87989927,21.0,2006,2594618.0
1823,Nepal,Developing,65.4,33.0,0.2,41.0,5023,78.0,5.72,75.0,0.2,315.805629997361,17.6,9.4,13.9,4.259752532,28.0,2005,2564287.0
1824,Nepal,Developing,64.7,35.0,0.21,27.0,12074,80.0,5.82,8.0,0.2,286.157672590748,17.8,9.3,13.4,31.93187316,218.0,2004,2539449.0
1825,Nepal,Developing,64.3,38.0,0.2,2.0,13344,76.0,5.48,78.0,0.1,252.402351773172,18.0,9.2,12.9,2.79096532,22.0,2003,2495623.0
1846,New Zealand,Developed,81.5,0.0,9.07,93.0,280,93.0,11.3,93.0,0.1,44572.8987536626,0.4,19.2,66.9,1040.278436,67.0,2014,
1847,New Zealand,Developed,81.3,0.0,9.18,93.0,8,92.0,11.17,92.0,0.1,42976.6495882584,0.3,19.3,66.4,10019.0763,69.0,2013,
1848,New Zealand,Developed,81.1,0.0,9.2,93.0,68,93.0,11.53,93.0,0.1,39973.3807587223,0.3,19.5,65.9,924.5653683,7.0,2012,
1849,New Zealand,Developed,86.0,0.0,9.47,95.0,597,95.0,11.24,95.0,0.1,38387.6270784076,0.3,19.7,65.3,8342.405764,72.0,2011,
1850,New Zealand,Developed,89.0,0.0,9.62,9.0,43,93.0,11.2,93.0,0.1,33676.7741239925,0.3,20.3,64.8,6664.148708,71.0,2010,
1851,New Zealand,Developed,85.0,0.0,9.24,93.0,198,92.0,11.21,92.0,0.1,28209.3623271229,0.3,19.3,64.3,63.57705167,73.0,2009,
1852,New Zealand,Developed,81.0,0.0,9.49,9.0,0,89.0,1.7,89.0,0.1,31252.9625640673,0.3,19.5,63.8,6761.288966,75.0,2008,
1853,New Zealand,Developed,81.0,0.0,9.19,88.0,25,88.0,8.35,88.0,0.1,32479.9817381467,0.3,19.2,63.2,606.3106561,76.0,2007,
1854,New Zealand,Developed,79.9,0.0,9.34,87.0,20,89.0,8.65,89.0,0.1,26654.5932018985,0.3,19.1,62.6,496.2228007,76.0,2006,
1855,New Zealand,Developed,79.9,0.0,9.31,87.0,20,89.0,8.25,89.0,0.1,27751.0654708859,0.3,18.9,62.1,491.055852,78.0,2005,
1856,New Zealand,Developed,79.2,0.0,9.15,88.0,33,87.0,7.89,89.0,0.1,25420.234882944,0.3,18.4,61.5,442.3774869,79.0,2004,
1857,New Zealand,Developed,79.1,0.0,8.91,89.0,66,86.0,7.71,9.0,0.1,21913.7081719961,0.3,18.2,6.9,3661.792922,82.0,2003,
1858,New Zealand,Developed,78.7,0.0,9.13,89.0,21,84.0,7.89,9.0,0.1,16874.1874918196,0.3,17.5,6.3,2892.257132,83.0,2002,
1859,New Zealand,Developed,78.5,0.0,8.75,9.0,65,82.0,7.58,9.0,0.1,13882.8568268586,0.3,17.4,59.6,2205.98595,83.0,2001,
1860,New Zealand,Developed,78.6,0.0,8.91,9.0,65,82.0,7.47,9.0,0.1,13641.1027183822,0.3,17.2,58.9,2143.021083,87.0,2000,
1862,Nicaragua,Developing,74.5,2.0,3.55,98.0,0,99.0,9.4,98.0,0.1,1934.06292227225,1.8,11.6,53.2,473.1238124,148.0,2014,613997.0
1863,Nicaragua,Developing,73.9,2.0,3.58,98.0,0,99.0,8.43,98.0,0.1,1811.63680270363,1.8,11.5,52.4,366.4841804,157.0,2013,5945747.0
1864,Nicaragua,Developing,73.9,2.0,3.63,98.0,0,99.0,8.4,98.0,0.1,1760.46740709043,1.8,11.5,51.7,334.8174246,157.0,2012,587718.0
1865,Nicaragua,Developing,74.5,3.0,3.39,98.0,0,99.0,6.39,98.0,0.1,1655.81805473253,1.8,11.5,5.9,321.6132593,147.0,2011,58782.0
1866,Nicaragua,Developing,73.2,3.0,3.38,98.0,0,99.0,6.58,98.0,0.1,1503.87223074992,1.9,11.4,5.2,302.7045411,154.0,2010,5737723.0
1867,Nicaragua,Developing,73.2,3.0,3.36,98.0,0,99.0,6.82,98.0,0.2,1444.36951048837,1.9,11.3,49.4,292.753101,163.0,2009,5666581.0
1868,Nicaragua,Developing,72.5,3.0,3.64,97.0,0,97.0,6.98,97.0,0.2,1499.26672826903,1.9,11.1,48.6,275.064434,169.0,2008,559456.0
1869,Nicaragua,Developing,72.5,3.0,3.83,93.0,0,93.0,6.91,93.0,0.2,1327.95708556498,2.0,11.0,47.9,253.0007812,173.0,2007,552216.0
1870,Nicaragua,Developing,73.0,3.0,3.69,88.0,0,88.0,6.33,88.0,0.3,1226.63398711348,2.0,11.0,47.1,21.41123529,17.0,2006,545211.0
1871,Nicaragua,Developing,71.2,3.0,3.7,86.0,0,87.0,6.11,86.0,0.3,1162.28968513428,2.0,11.0,46.4,218.5716179,194.0,2005,5379328.0
1872,Nicaragua,Developing,71.0,4.0,3.81,79.0,0,80.0,6.13,79.0,0.3,1080.26911900907,2.1,11.0,45.7,36.81621175,194.0,2004,53973.0
1873,Nicaragua,Developing,76.0,4.0,3.77,86.0,0,86.0,6.12,86.0,0.3,1005.73304356528,2.1,11.0,44.9,2.542436908,198.0,2003,524879.0
1874,Nicaragua,Developing,75.0,4.0,3.5,85.0,0,85.0,5.71,85.0,0.4,1000.93671470556,2.2,10.7,44.2,2.092343893,197.0,2002,5171734.0
1875,Nicaragua,Developing,73.0,4.0,3.51,87.0,0,89.0,5.26,87.0,0.4,1034.55138685018,2.2,10.4,43.5,22.35595448,193.0,2001,5175.0
1876,Nicaragua,Developing,73.0,4.0,3.61,83.0,0,85.0,5.39,83.0,0.4,1007.499838655,2.2,10.1,42.8,15.25518816,192.0,2000,526796.0
1894,Nigeria,Developing,53.6,490.0,0.01,49.0,6855,49.0,3.67,49.0,3.9,3098.98579063938,1.1,10.0,24.7,263.2111031,362.0,2014,1764652.0
1895,Nigeria,Developing,53.2,498.0,8.3,46.0,52852,46.0,3.7,46.0,3.9,2961.54942175947,1.4,9.8,24.1,194.2032879,367.0,2013,17182933.0
1896,Nigeria,Developing,52.7,505.0,8.54,42.0,6447,42.0,3.3,42.0,4.4,2723.82219093859,1.7,9.7,23.5,204.7186256,374.0,2012,167297284.0
1897,Nigeria,Developing,52.3,513.0,8.75,46.0,18843,48.0,3.69,48.0,4.7,2487.59801680379,11.0,9.6,22.8,187.5733187,375.0,2011,16287776.0
1898,Nigeria,Developing,52.0,521.0,8.9,49.0,8491,54.0,3.47,54.0,4.8,2280.43733738126,11.3,9.5,22.2,133.1230872,374.0,2010,158578261.0
1899,Nigeria,Developing,51.6,527.0,9.05,63.0,1272,66.0,4.24,63.0,4.9,1891.33529693097,11.7,9.3,21.6,14.5676468,376.0,2009,15442181.0
1900,Nigeria,Developing,59.0,536.0,9.3,41.0,9960,60.0,4.0,53.0,5.0,2242.87190046259,12.0,9.2,21.0,105.5910629,386.0,2008,1534739.0
1901,Nigeria,Developing,55.0,542.0,9.55,42.0,2613,54.0,4.47,42.0,5.2,1883.46138847202,12.3,9.1,2.4,104.4746444,388.0,2007,14641724.0
1902,Nigeria,Developing,49.8,549.0,9.66,27.0,704,46.0,3.66,4.0,5.3,1656.42479354329,12.6,9.0,19.9,10.35779424,396.0,2006,14261494.0
1903,Nigeria,Developing,49.2,556.0,9.71,18.0,110927,45.0,4.11,36.0,5.4,1268.38346158479,12.9,8.9,19.3,6.416252787,4.0,2005,138939478.0
1927,Oman,Developing,76.4,1.0,0.4,99.0,0,99.0,3.55,99.0,0.1,20035.2173135778,7.1,13.7,53.5,166.1913728,11.0,2014,
1928,Oman,Developing,76.2,1.0,0.46,98.0,0,99.0,2.76,98.0,0.1,20865.7878719523,7.0,13.7,52.8,1154.893473,12.0,2013,
1929,Oman,Developing,76.0,1.0,0.51,98.0,13,99.0,2.52,98.0,0.1,21872.6105355621,7.0,13.7,52.3,1055.835493,14.0,2012,
1930,Oman,Developing,75.8,1.0,0.54,99.0,5,99.0,2.49,99.0,0.1,20876.5850396107,6.9,13.6,52.0,158.27708,15.0,2011,
1931,Oman,Developing,75.6,1.0,0.56,99.0,3,99.0,2.74,99.0,0.1,18712.5701450989,6.9,13.5,51.8,129.2260751,16.0,2010,
1932,Oman,Developing,75.4,1.0,0.56,98.0,19,96.0,2.83,98.0,0.1,16823.794954995,6.9,12.4,51.5,1040.629462,18.0,2009,
1933,Oman,Developing,75.2,1.0,0.57,99.0,18,97.0,2.1,99.0,0.1,22139.740678487,6.9,11.9,51.1,123.0966298,19.0,2008,
1934,Oman,Developing,74.9,1.0,0.57,99.0,24,97.0,2.43,99.0,0.1,15838.4695735712,7.0,11.5,5.6,88.45038011,113.0,2007,
1935,Oman,Developing,74.7,1.0,0.58,99.0,13,98.0,2.31,98.0,0.1,14420.5120193965,7.0,11.6,5.1,78.51141,115.0,2006,
1936,Oman,Developing,74.3,1.0,0.63,99.0,25,99.0,2.59,99.0,0.1,12377.0800264669,7.0,11.5,49.5,854.0115758,118.0,2005,
1937,Oman,Developing,74.0,1.0,0.61,99.0,18,99.0,2.98,99.0,0.1,10126.1377932093,7.1,11.5,48.9,70.46762486,122.0,2004,
1938,Oman,Developing,73.6,1.0,0.56,99.0,1,99.0,3.17,99.0,0.1,9066.31238255512,7.1,11.2,48.1,65.65631302,127.0,2003,
1939,Oman,Developing,73.3,1.0,0.54,99.0,5,99.0,3.18,99.0,0.1,8626.9652890199,7.1,11.0,47.3,585.9170945,13.0,2002,
1940,Oman,Developing,72.9,1.0,0.55,99.0,15,99.0,3.8,99.0,0.1,8475.96862323826,7.1,10.7,46.5,564.5425663,134.0,2001,
1941,Oman,Developing,72.6,1.0,0.38,99.0,15,99.0,3.7,99.0,0.1,8601.27193227855,7.2,10.4,45.9,62.86657508,138.0,2000,
1943,Pakistan,Developing,66.2,359.0,0.01,72.0,1370,72.0,2.61,72.0,0.1,1251.17571867949,19.4,7.8,24.7,62.29361092,162.0,2014,185546257.0
1944,Pakistan,Developing,66.0,365.0,0.04,72.0,8749,72.0,2.7,72.0,0.1,1208.91771020458,19.6,7.7,23.9,60.18648815,163.0,2013,181712595.0
1945,Pakistan,Developing,65.7,369.0,0.04,72.0,8046,72.0,2.76,72.0,0.1,1198.11763704007,19.8,7.6,23.2,59.65900139,165.0,2012,177911533.0
1946,Pakistan,Developing,65.5,371.0,0.04,74.0,4386,75.0,3.1,74.0,0.1,1164.97882332035,2.0,7.5,22.5,57.87736282,167.0,2011,174184265.0
1947,Pakistan,Developing,65.1,372.0,0.04,82.0,4321,82.0,3.2,82.0,0.1,987.409712037523,2.2,7.5,21.9,0.66751505,172.0,2010,1756182.0
1948,Pakistan,Developing,64.8,371.0,0.03,78.0,863,70.0,2.94,71.0,0.1,957.995675292236,2.5,7.3,21.3,0.697215581,175.0,2009,1674958.0
1949,Pakistan,Developing,64.6,369.0,0.03,65.0,1129,70.0,3.26,62.0,0.1,990.846611164939,2.7,7.3,2.6,5.447133608,177.0,2008,16364463.0
1950,Pakistan,Developing,64.4,367.0,0.03,75.0,2801,75.0,3.35,75.0,0.1,908.095085179713,2.8,6.7,2.1,3.912744517,178.0,2007,16332974.0
1951,Pakistan,Developing,64.2,365.0,0.03,78.0,7641,77.0,3.4,78.0,0.1,836.860526218154,21.0,6.5,19.5,40.36829999,179.0,2006,15793993.0
1952,Pakistan,Developing,62.9,364.0,0.04,7.0,2981,78.0,2.91,77.0,0.1,748.922589270883,21.2,6.1,18.9,30.59320769,2.0,2005,15399667.0
1953,Pakistan,Developing,63.7,364.0,0.01,65.0,4248,65.0,2.56,65.0,0.1,687.836412662176,21.4,5.6,18.4,28.98323119,183.0,2004,15783.0
1954,Pakistan,Developing,63.5,366.0,0.01,63.0,4740,69.0,2.61,67.0,0.1,599.376330540607,21.6,5.6,17.9,24.23455671,185.0,2003,1477341.0
1960,Panama,Developing,77.6,1.0,6.74,8.0,0,80.0,8.3,8.0,0.1,12796.0575304045,1.9,13.0,57.1,1842.463782,119.0,2014,393986.0
1961,Panama,Developing,77.5,1.0,6.89,8.0,0,81.0,8.9,8.0,0.1,11889.0705568347,1.9,12.9,56.3,1694.467075,118.0,2013,3838462.0
1962,Panama,Developing,77.2,1.0,6.95,85.0,0,87.0,7.25,85.0,0.1,10722.2523527204,1.9,12.8,55.6,201.7490628,12.0,2012,3772938.0
1963,Panama,Developing,77.3,1.0,6.9,87.0,4,91.0,7.5,87.0,0.1,9358.26157385486,2.0,12.9,54.9,119.2124275,121.0,2011,377782.0
1964,Panama,Developing,76.5,1.0,6.94,94.0,0,95.0,8.5,94.0,0.1,8082.01958387357,2.0,12.8,54.2,1199.319976,122.0,2010,3643222.0
1965,Panama,Developing,76.8,1.0,6.87,85.0,0,85.0,7.56,85.0,0.1,7576.14046655482,2.0,12.8,53.4,1092.155356,127.0,2009,3579385.0
1966,Panama,Developing,76.5,1.0,6.74,86.0,0,86.0,6.75,86.0,0.1,7154.274496019,2.0,12.8,52.7,956.8229765,127.0,2008,3516268.0
1967,Panama,Developing,76.4,1.0,6.16,85.0,0,84.0,6.31,85.0,0.2,6166.18786213279,2.1,12.9,51.9,76.2508038,124.0,2007,345387.0
1968,Panama,Developing,76.2,1.0,5.72,88.0,0,98.0,7.0,88.0,0.1,5348.88425269771,2.1,12.9,51.1,631.1251711,125.0,2006,339195.0
1969,Panama,Developing,75.8,1.0,5.53,92.0,0,88.0,7.48,92.0,0.1,4916.90761156463,2.1,12.9,5.3,623.9100503,122.0,2005,333465.0
1970,Panama,Developing,75.8,1.0,5.69,95.0,0,92.0,8.9,95.0,0.2,4592.15261354224,2.2,12.8,49.5,527.60848,123.0,2004,3269541.0
1971,Panama,Developing,75.5,1.0,5.52,98.0,0,95.0,7.6,98.0,0.1,4267.29268669665,2.2,12.8,48.6,58.45976019,126.0,2003,329174.0
1972,Panama,Developing,75.7,1.0,5.52,98.0,0,99.0,8.3,99.0,0.2,4126.23238637176,2.3,12.6,47.8,78.80940216,125.0,2002,3149265.0
1973,Panama,Developing,75.5,2.0,5.43,98.0,0,95.0,7.72,99.0,0.1,4046.42914824085,2.3,12.4,46.9,7.320514461,124.0,2001,389684.0
1976,Papua New Guinea,Developing,62.7,10.0,0.01,67.0,2299,64.0,4.26,73.0,0.7,2920.78298571159,1.3,10.0,47.9,208.2311603,278.0,2014,7755785.0
1977,Papua New Guinea,Developing,62.4,10.0,0.01,73.0,12,80.0,4.78,79.0,0.8,2729.8887512111,1.3,10.0,47.2,25.70881695,281.0,2013,7592865.0
1978,Papua New Guinea,Developing,62.2,10.0,0.01,68.0,0,81.0,4.55,74.0,1.0,2790.67630344488,1.3,9.9,46.4,31.6357652,284.0,2012,743836.0
1979,Papua New Guinea,Developing,62.0,10.0,0.88,66.0,0,69.0,4.94,72.0,1.0,2406.91096725754,1.3,9.9,45.7,23.40731286,285.0,2011,7269348.0
1980,Papua New Guinea,Developing,61.8,10.0,0.79,56.0,0,72.0,4.18,67.0,1.1,1949.35118513254,1.4,9.6,44.9,18.99961966,286.0,2010,718239.0
1981,Papua New Guinea,Developing,61.6,11.0,0.82,66.0,0,79.0,4.36,73.0,1.1,1626.31285454109,1.4,9.2,44.2,20.53327531,288.0,2009,6947447.0
1982,Papua New Guinea,Developing,61.4,11.0,0.81,59.0,0,76.0,4.6,63.0,1.3,1672.95102374034,1.4,8.9,43.4,103.7277727,29.0,2008,6787187.0
1983,Papua New Guinea,Developing,61.1,11.0,0.71,61.0,0,72.0,4.4,71.0,1.4,1401.94944676239,1.4,8.6,42.7,85.7175381,295.0,2007,6627922.0
1984,Papua New Guinea,Developing,68.0,11.0,0.64,71.0,1,67.0,5.92,72.0,1.5,1256.9796475644,1.4,8.2,41.9,126.6142137,299.0,2006,647272.0
1985,Papua New Guinea,Developing,64.0,11.0,0.84,63.0,1222,61.0,6.42,72.0,1.5,749.186511555671,1.4,7.9,41.1,12.05551997,37.0,2005,631479.0
1986,Papua New Guinea,Developing,59.9,11.0,0.58,6.0,1385,59.0,8.39,62.0,1.5,618.036703163199,1.5,7.6,4.4,158.001946,314.0,2004,6161517.0
1987,Papua New Guinea,Developing,59.6,11.0,0.59,67.0,3863,62.0,6.79,68.0,1.4,568.246348574007,1.5,7.2,39.6,124.3789361,321.0,2003,61724.0
1988,Papua New Guinea,Developing,59.3,11.0,0.61,6.0,17620,54.0,7.69,61.0,1.4,491.834308148948,1.5,6.9,38.9,110.9803062,327.0,2002,5862316.0
1989,Papua New Guinea,Developing,59.1,11.0,0.68,59.0,4023,52.0,6.68,55.0,1.3,515.684780393696,1.5,6.6,38.2,93.37278497,331.0,2001,5716152.0
1990,Papua New Guinea,Developing,58.9,11.0,0.73,57.0,7135,51.0,3.98,59.0,1.1,602.186490344582,1.6,6.2,37.5,62.56273841,335.0,2000,5572222.0
1992,Paraguay,Developing,73.9,3.0,0.01,87.0,0,83.0,9.81,87.0,0.2,6118.31811031962,2.0,12.3,49.4,561.7684701,147.0,2014,6552584.0
1993,Paraguay,Developing,73.8,3.0,5.03,86.0,0,80.0,1.49,86.0,0.2,5936.97595902248,2.0,12.3,48.6,573.4346982,148.0,2013,646574.0
1994,Paraguay,Developing,73.6,3.0,5.36,87.0,0,83.0,1.33,87.0,0.1,5185.14154871279,2.0,12.3,47.9,441.8446244,148.0,2012,6379219.0
1995,Paraguay,Developing,73.4,3.0,5.79,89.0,0,84.0,9.42,89.0,0.1,5329.38743682686,2.1,12.3,47.1,472.1932825,15.0,2011,6293783.0
1996,Paraguay,Developing,73.2,3.0,5.65,89.0,0,85.0,9.1,89.0,0.1,4359.42841539817,2.1,12.4,46.4,359.9760397,152.0,2010,629877.0
1997,Paraguay,Developing,73.0,3.0,5.39,85.0,0,81.0,9.14,85.0,0.1,3626.81863691006,2.1,12.1,45.6,30.93519548,155.0,2009,6127837.0
1998,Paraguay,Developing,72.7,3.0,6.14,87.0,0,85.0,7.6,89.0,0.1,4047.90979064865,2.1,11.9,44.9,34.73924576,157.0,2008,647117.0
1999,Paraguay,Developing,72.5,3.0,5.61,86.0,0,95.0,6.41,95.0,0.1,2976.82401447595,2.2,12.0,44.2,318.6201852,159.0,2007,5966159.0
2000,Paraguay,Developing,72.3,3.0,5.61,92.0,0,98.0,6.43,98.0,0.2,2271.08888540796,2.2,12.1,43.5,26.18072382,161.0,2006,5882796.0
2001,Paraguay,Developing,72.1,3.0,6.38,92.0,0,96.0,6.7,96.0,0.2,1843.634107636,2.3,12.3,42.8,20.68037294,163.0,2005,5795494.0
2002,Paraguay,Developing,71.9,3.0,6.2,9.0,0,92.0,5.78,92.0,0.2,1679.49511989641,2.3,12.1,42.0,20.60083027,165.0,2004,57374.0
2003,Paraguay,Developing,71.7,4.0,6.64,86.0,0,86.0,5.99,86.0,0.1,1365.41641811806,2.4,12.7,41.3,155.4233076,166.0,2003,56795.0
2008,Peru,Developing,75.3,8.0,0.01,88.0,0,78.0,5.47,88.0,0.1,6672.8773725884,1.1,13.4,54.9,973.728675,125.0,2014,3973354.0
2009,Peru,Developing,75.3,8.0,5.38,88.0,0,71.0,5.23,88.0,0.1,6756.75299620034,1.1,13.4,54.2,946.6521165,125.0,2013,3565716.0
2010,Peru,Developing,74.9,9.0,5.14,95.0,0,94.0,5.18,95.0,0.1,6528.9717753128,1.1,13.4,53.6,885.9858185,129.0,2012,3158966.0
2011,Peru,Developing,74.5,9.0,4.83,91.0,0,91.0,4.93,91.0,0.2,5869.32388186462,1.1,13.4,52.9,759.5380695,133.0,2011,29759989.0
2012,Peru,Developing,73.7,10.0,4.72,93.0,0,92.0,5.3,93.0,0.2,5082.35370614454,1.1,13.3,52.2,69.43934508,14.0,2010,29373646.0
